CODI_DIVISIO_TERRITORIAL;ANY;EPIGRAF;SECCIO;DESCRIPCIO_EPIGRAF;TOTAL
EN EL MUNICIPI;2002;9213;1;EXTERMINIO ANIMALES DAùINOS Y DESIFECC.;4
EN EL MUNICIPI;2002;2313;1;EXTRACC. ARENAS Y GRAVAS CONSTRUCCION;1
EN EL MUNICIPI;2002;2536;1;FAB. ACEITES ESENCIALES Y SUST. AROMAT.;1
EN EL MUNICIPI;2002;4282;1;FAB. AGUAS GASEOSAS Y OTRAS BEBIDAS SIN;3
EN EL MUNICIPI;2002;4371;1;FAB. ALFOMBRAS Y TAPICES;1
EN EL MUNICIPI;2002;345;1;FAB. APARATOS ELECTRODOMESTICOS;2
EN EL MUNICIPI;2002;3922;1;FAB. APARATOS PROTESIS Y ORTOPEDIA;12
EN EL MUNICIPI;2002;352;1;FAB. APARATOS USO PROFESIONAL CIENTIFICO;1
EN EL MUNICIPI;2002;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;39
EN EL MUNICIPI;2002;3141;1;FAB. ART. CARPINTERIA METALICA;92
EN EL MUNICIPI;2002;4942;1;FAB. ART. DEPORTE;1
EN EL MUNICIPI;2002;4951;1;FAB. ART. ESCRITORIO;3
EN EL MUNICIPI;2002;467;1;FAB. ART. JUNCO, CAùA Y CESTERIA;2
EN EL MUNICIPI;2002;3164;1;FAB. ART. MENAJE;1
EN EL MUNICIPI;2002;4733;1;FAB. ART. OFICINA, ESCRITORIO, EN PAPEL;3
EN EL MUNICIPI;2002;3162;1;FAB. ARTICULOS DE FERRETERIA/CERRAJERIA;28
EN EL MUNICIPI;2002;2435;1;FAB. ARTICULOS DERIVADOS YESO Y ESCAYOLA;1
EN EL MUNICIPI;2002;2471;1;FAB. ARTICULOS REFRACTARIOS;2
EN EL MUNICIPI;2002;2473;1;FAB. BALDOSAS ESMALTADAS PARA PAVIMENTOS;1
EN EL MUNICIPI;2002;4731;1;FAB. CARTON ONDULADO Y SUS ARTICULOS;3
EN EL MUNICIPI;2002;2537;1;FAB. COLAS Y GELATINAS;8
EN EL MUNICIPI;2002;416;1;FAB. CONSERVAS PESCADO;1
EN EL MUNICIPI;2002;344;1;FAB. CONTADORES Y APARATOS DE MEDIDA;1
EN EL MUNICIPI;2002;245;1;FAB. DE ABRASIVOS;3
EN EL MUNICIPI;2002;2522;1;FAB. DE PLAGUICIDAS;1
EN EL MUNICIPI;2002;2534;1;FAB. DE TINTAS DE IMPRENTA;2
EN EL MUNICIPI;2002;464;1;FAB. ENVASES Y EMBALAJES DE MADERA;4
EN EL MUNICIPI;2002;2542;1;FAB. ESPECIALIDADES FARMACEUTICAS;6
EN EL MUNICIPI;2002;3142;1;FAB. ESTRUCTURAS METALICAS;13
EN EL MUNICIPI;2002;4351;1;FAB. GENEROS DE PUNTO EN PIEZA;8
EN EL MUNICIPI;2002;3161;1;FAB. HERRAMIENTAS MANUALES;8
EN EL MUNICIPI;2002;2431;1;FAB. HORMIGONES PREPARADOS;4
EN EL MUNICIPI;2002;2551;1;FAB. JABONES COMUNES, DETERGENTES, LEJIA;1
EN EL MUNICIPI;2002;2552;1;FAB. JABONES TOCADOR Y PTOS. PERFUMERIA;5
EN EL MUNICIPI;2002;346;1;FAB. LAMPARAS Y MATERIAL DE ALUMBRADO;8
EN EL MUNICIPI;2002;3921;1;FAB. MATERIAL MEDICO-QUIRURGICO;1
EN EL MUNICIPI;2002;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;65
EN EL MUNICIPI;2002;3166;1;FAB. MOBILIARIO METALICO;10
EN EL MUNICIPI;2002;3932;1;FAB. MONTURAS PARA GAFAS (PLASTICO NO);1
EN EL MUNICIPI;2002;4683;1;FAB. MUEBLES DIV. MADERA, JUNCO, MIMBRE;7
EN EL MUNICIPI;2002;465;1;FAB. OBJETOS DIVERSOS DE MADERA;11
EN EL MUNICIPI;2002;4819;1;FAB. OTROS ART. CAUCHO NCOP;4
EN EL MUNICIPI;2002;4959;1;FAB. OTROS ART. NCOP;13
EN EL MUNICIPI;2002;4732;1;FAB. OTROS ART. Y ENVASES PAPEL Y CARTON;6
EN EL MUNICIPI;2002;4429;1;FAB. OTROS ARTICULOS DE CUERO NCOP;2
EN EL MUNICIPI;2002;2433;1;FAB. OTROS ARTICULOS DERIVADOS CEMENTO;1
EN EL MUNICIPI;2002;4739;1;FAB. OTROS MANIPULADOS PAPEL Y CARTON;4
EN EL MUNICIPI;2002;2479;1;FAB. OTROS PTOS. CERAMICOS NCOP;2
EN EL MUNICIPI;2002;2512;1;FAB. OTROS PTOS. QUIMICOS ORGANICOS;1
EN EL MUNICIPI;2002;2539;1;FAB. OTROS PTOS. QUIMICOS USO INDUSTRIAL;2
EN EL MUNICIPI;2002;472;1;FAB. PAPEL Y CARTON;1
EN EL MUNICIPI;2002;2533;1;FAB. PINTURAS, BARNICES Y LACAS;5
EN EL MUNICIPI;2002;4354;1;FAB. PRENDAS EXTERIORES DE PUNTO;24
EN EL MUNICIPI;2002;4353;1;FAB. PRENDAS INTERIORES PUNTO;2
EN EL MUNICIPI;2002;2513;1;FAB. PTOS. QUIMICOS INORGANICOS;1
EN EL MUNICIPI;2002;4821;1;FAB. PTOS. SEMIELABORADOS PLASTICO;8
EN EL MUNICIPI;2002;3551;1;FAB. RECEPTORES RADIO, TV, Y SONIDO;3
EN EL MUNICIPI;2002;3167;1;FAB. RECIPIENTES Y ENVASES METALICOS;9
EN EL MUNICIPI;2002;399;1;FAB. RELOJES Y OTROS INSTRUMENTOS NCOP;5
EN EL MUNICIPI;2002;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;37
EN EL MUNICIPI;2002;2474;1;FAB. VAJILLAS Y ARTICULOS PARA EL HOGAR;4
EN EL MUNICIPI;2002;2462;1;FAB. VIDRIO HUECO;4
EN EL MUNICIPI;2002;2463;1;FAB. VIDRIO TECNICO;3
EN EL MUNICIPI;2002;3512;1;FAB.APARATOS TELECOMUNICACION RADIODIF.;2
EN EL MUNICIPI;2002;353;1;FAB.APARAT.SEùALIZACION,CONTROL;9
EN EL MUNICIPI;2002;4421;1;FAB.ART. MARROQUINERIA Y VIAJE;11
EN EL MUNICIPI;2002;354;1;FAB.COMPONENTES ELECTRONICOS Y CIRCUITOS;8
EN EL MUNICIPI;2002;3261;1;FAB.ENGRANAJES,CADENAS DE TRANSMISION;6
EN EL MUNICIPI;2002;363;1;FAB.EQUIPO,COMPONENTES,REPUESTOS, COCHES;4
EN EL MUNICIPI;2002;341;1;FAB.HILOS Y CABLES ELECTRICOS;2
EN EL MUNICIPI;2002;391;1;FAB.INSTRUM. PRECISION,MEDIDA,CONTROL;2
EN EL MUNICIPI;2002;342;1;FAB.MATERIAL ELECTRICO DE USO Y EQUIP.;19
EN EL MUNICIPI;2002;4132;1;FAB.PTOS.CARNICOS DE TODAS CLASES;8
EN EL MUNICIPI;2002;162;1;FABRICACION DE HIELO PARA LA VENTA;2
EN EL MUNICIPI;2002;3223;1;FAB.UTILES PARA MAQUINAS HERRAMIENTAS;8
EN EL MUNICIPI;2002;835;2;FARMACEUTICOS;3
EN EL MUNICIPI;2002;6521;1;FARMACIAS;53
EN EL MUNICIPI;2002;312;1;FORJA,ESTAMPADO,EMBUTICION,TROQUELADO;16
EN EL MUNICIPI;2002;3111;1;FUNDICION PIEZAS DE HIERRO Y ACERO;2
EN EL MUNICIPI;2002;3112;1;FUNDICION PIEZAS METALES NO FERREOS;2
EN EL MUNICIPI;2002;722;2;GESTORES ADMINISTRATIVOS;9
EN EL MUNICIPI;2002;765;2;GRABADORES, Y OTROS PROF. INFORMATICA;5
EN EL MUNICIPI;2002;726;2;GRADUADOS SOCIALES;10
EN EL MUNICIPI;2002;7546;1;GUARDAMUEBLES;3
EN EL MUNICIPI;2002;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;35
EN EL MUNICIPI;2002;7511;1;GUARDIA Y CUSTODIA VEHICULOS EN GARAJES;10
EN EL MUNICIPI;2002;7513;1;GUARDIA Y CUSTODIA VEHICULOS EN SOLARES;2
EN EL MUNICIPI;2002;7512;1;GUARDIA Y CUSTODIA VEHICULOS  PARKING ;17
EN EL MUNICIPI;2002;882;2;GUIAS DE TURISMO;1
EN EL MUNICIPI;2002;4312;1;HILADO Y RETORCIDO DEL ALGODON;1
EN EL MUNICIPI;2002;684;1;HOSPEDAJE EN APARTA-HOTELES;1
EN EL MUNICIPI;2002;682;1;HOSPEDAJE EN HOSTALES Y PENSIONES;3
EN EL MUNICIPI;2002;681;1;HOSPEDAJE EN HOTELES Y MOTELES;2
EN EL MUNICIPI;2002;683;1;HOSPEDAJES EN FONDAS Y CASAS HUESPEDES;1
EN EL MUNICIPI;2002;6771;1;HOSTELERIA Y RESTAURACION SIN ESTABLEC.;2
EN EL MUNICIPI;2002;016;3;HUMORISTAS,CARICATOS,EXCENTRICOS;1
EN EL MUNICIPI;2002;4192;1;INDUST. BOLLERIA Y PASTELERIA;12
EN EL MUNICIPI;2002;4193;1;INDUST. ELABORACION MASAS FRITAS;4
EN EL MUNICIPI;2002;433;1;INDUSTRIA DE LA SEDA NATURAL;6
EN EL MUNICIPI;2002;4191;1;INDUSTRIA DEL PAN Y BOLLERIA;16
EN EL MUNICIPI;2002;244;1;INDUSTRIAS DE LA PIEDRA NATURAL;6
EN EL MUNICIPI;2002;412;2;INGENIEROS CAMINOS, CANALES Y PUERTOS;1
EN EL MUNICIPI;2002;311;2;INGENIEROS INDUSTRIALES Y TEXTILES;14
EN EL MUNICIPI;2002;022;2;INGENIEROS TEC. AGRICOLAS Y FORESTALES;1
EN EL MUNICIPI;2002;321;2;INGENIEROS TEC. INDUSTRIALES Y TEXTILES;18
EN EL MUNICIPI;2002;222;2;INGENIEROS TEC. TELECOMUNICACIONES;2
EN EL MUNICIPI;2002;213;2;INGENIEROS TELECOMUNICACION;3
EN EL MUNICIPI;2002;8436;1;INSPECCION TECNICA DE VEHICULOS;1
EN EL MUNICIPI;2002;9681;1;INSTALAC. CELEB. ESPECTACULOS DEPORTIVOS;1
EN EL MUNICIPI;2002;5046;1;INSTALACION APARATOS ELEVADORES;5
EN EL MUNICIPI;2002;5045;1;INSTALACION COCINAS;10
EN EL MUNICIPI;2002;5060;1;INSTALACION DE ANDAMIOS, CIMBRAS, ETC.;14
EN EL MUNICIPI;2002;9671;1;INSTALACIONES DEPORTIVAS;7
EN EL MUNICIPI;2002;5041;1;INSTALACIONES ELECTRICAS EN GENERAL;296
EN EL MUNICIPI;2002;5042;1;INSTALACIONES FONTANERIA;64
EN EL MUNICIPI;2002;5043;1;INSTALACIONES FRIO Y CALOR;68
EN EL MUNICIPI;2002;5044;1;INSTALACIONES PARARRAYOS;1
EN EL MUNICIPI;2002;5047;1;INSTALACIONES TELEFONICAS;28
EN EL MUNICIPI;2002;8191;1;INSTITUCIONES DE CREDITO;1
EN EL MUNICIPI;2002;631;1;INTERMEDIARIOS DEL COMERCIO;45
EN EL MUNICIPI;2002;724;2;INTERMEDIARIOS PROMOCION EDIFICACIONES;15
EN EL MUNICIPI;2002;032;3;INTERPRETES DE INSTRUMENTOS MUSICALES;2
EN EL MUNICIPI;2002;9812;1;JARDINES DE RECREO;3
EN EL MUNICIPI;2002;4911;1;JOYERIA;12
EN EL MUNICIPI;2002;9695;1;JUEGOS BILLAR, PING-PONG, BOLOS Y OTROS;60
EN EL MUNICIPI;2002;9693;1;JUEGOS DE BINGO;2
EN EL MUNICIPI;2002;493;1;LABORATORIOS FOTOGRAFICOS Y CINEMAT.;1
EN EL MUNICIPI;2002;2465;1;MANIPULADO DE VIDRIO;15
EN EL MUNICIPI;2002;887;2;MAQUILLADORES Y ESTETICISTAS;17
EN EL MUNICIPI;2002;9732;1;MAQUINAS AUTOMAT. FOTOGRAFIAS Y FOTOCOP.;2
EN EL MUNICIPI;2002;3241;1;MAQUINAS IND. ALIMENT.,BEBIDAS Y TAB.;7
EN EL MUNICIPI;2002;9694;1;MAQUINAS RECREATIVAS Y DE AZAR;6
EN EL MUNICIPI;2002;839;2;MASAJISTAS, DIETISTAS, Y AUX.ENFERMERIA;12
EN EL MUNICIPI;2002;832;2;MEDICOS ESPECIALISTAS;60
EN EL MUNICIPI;2002;831;2;MEDICOS MEDICINA GENERAL;84
EN EL MUNICIPI;2002;5033;1;MONTAJE ESTRUC. METALICAS TTE. Y OBRAS;3
EN EL MUNICIPI;2002;5048;1;MONTAJES METALICOS E INSTALAC. INDUSTR.;14
EN EL MUNICIPI;2002;733;2;NOTARIOS;5
EN EL MUNICIPI;2002;5034;1;OBRAS SIN MAQUINAS Y SIN MAS 4 OBREROS;1
EN EL MUNICIPI;2002;4243;1;OBTENC. AGUARDIENTES COMPUESTOS;1
EN EL MUNICIPI;2002;834;2;ODONTOLOGOS;31
EN EL MUNICIPI;2002;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;24
EN EL MUNICIPI;2002;9683;1;ORGANIZ.ESPECT.DEPORT. FEDERAC. Y CLUBES;2
EN EL MUNICIPI;2002;039;3;OTRAS ACTIV. RELAC. MUSICA  NCOP;10
EN EL MUNICIPI;2002;049;3;OTRAS ACTIV. RELACIONADAS DEPORTE NCOP;1
EN EL MUNICIPI;2002;4769;1;OTRAS EDICIONES NCOP;6
EN EL MUNICIPI;2002;823;1;OTRAS ENTIDADES ASEGURADORAS;1
EN EL MUNICIPI;2002;4399;1;OTRAS INDUSTRIAS TEXTILES NCOP;3
EN EL MUNICIPI;2002;9697;1;OTRAS MAQUINAS AUTOMATICAS;74
EN EL MUNICIPI;2002;699;1;OTRAS REPARACIONES NCOP;42
EN EL MUNICIPI;2002;9339;1;OTROS ACTIV. ENSEùANZA;30
EN EL MUNICIPI;2002;3169;1;OTROS ART. ACABADOS EN METALES NCOP;56
EN EL MUNICIPI;2002;6732;1;OTROS CAFES Y BARES;663
EN EL MUNICIPI;2002;7549;1;OTROS DEPOSITOS ESPECIALES NCOP;2
EN EL MUNICIPI;2002;799;2;OTROS PROF. ACTIV. FINANC. JURID. SEGUR.;38
EN EL MUNICIPI;2002;599;2;OTROS PROF. RELAC. COMERCIO Y HOSTELERIA;77
EN EL MUNICIPI;2002;899;2;OTROS PROF. RELACIONADOS CON SERVICIOS;27
EN EL MUNICIPI;2002;499;2;OTROS PROFES. RELACIONADOS CONSTRUCCION;5
EN EL MUNICIPI;2002;399;2;OTROS PROFESIONALES INDUSTRIAS MANUFAC.;11
EN EL MUNICIPI;2002;699;2;OTROS PROFESIONALES RELAC. TRANSPORTE;1
EN EL MUNICIPI;2002;299;2;OTROS PROF.RELACION AERONAUTICA,COMUNIC.;2
EN EL MUNICIPI;2002;6779;1;OTROS SERV. ALIMENTACION - RESTAURACION;24
EN EL MUNICIPI;2002;8329;1;OTROS SERV. AUXILIARES DE SEGUROS;6
EN EL MUNICIPI;2002;9429;1;OTROS SERV. SANITARIOS;28
EN EL MUNICIPI;2002;9669;1;OTROS SERVICIOS CULTURALES NCOP;8
EN EL MUNICIPI;2002;9219;1;OTROS SERVICIOS DE SANEAMIENTO N.C.O.P.;10
EN EL MUNICIPI;2002;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;54
EN EL MUNICIPI;2002;999;1;OTROS SERVICIOS N.C.O.P.;29
EN EL MUNICIPI;2002;9799;1;OTROS SERVICIOS PERSONALES NCOP;6
EN EL MUNICIPI;2002;8439;1;OTROS SERVICIOS TECNICOS NCOP;20
EN EL MUNICIPI;2002;9813;1;PARQUES DE ATRACCIONES (TAMB. ACUATICOS);1
EN EL MUNICIPI;2002;4562;1;PELETERIA ARTIFICIAL;1
EN EL MUNICIPI;2002;4561;1;PELETERIA NATURAL;8
EN EL MUNICIPI;2002;743;2;PERITOS MERCANTILES;1
EN EL MUNICIPI;2002;884;2;PERITOS TASADORES:SEGUROS,ALHAJAS,...;8
EN EL MUNICIPI;2002;822;2;PERSONAL DOCENTE ENSEùANZA MEDIA;1
EN EL MUNICIPI;2002;821;2;PERSONAL DOCENTE ENSEùANZA SUPERIOR;2
EN EL MUNICIPI;2002;826;2;PERSONAL DOCENTE ENSEùANZAS DIVERSAS;25
EN EL MUNICIPI;2002;043;3;PILOTOS,ENTRENADORES MOTO Y AUTOCICLISMO;1
EN EL MUNICIPI;2002;861;2;PINTORES,ESCULTORES,CERAMISTAS,ARTESANOS;31
EN EL MUNICIPI;2002;5056;1;PINTURA Y REVESTIMIENTO CON PAPEL,TEJIDO;146
EN EL MUNICIPI;2002;5032;1;PREP. ESTRUC. CUBIERTAS EN OBRAS CIVILES;1
EN EL MUNICIPI;2002;4311;1;PREP. FIBRAS DE ALGODON;1
EN EL MUNICIPI;2002;5031;1;PREP. MONTAJE ESTRUCTURAS Y CUBIERTAS;20
EN EL MUNICIPI;2002;4281;1;PREP. Y ENVASADO DE AGUAS MINERALES;1
EN EL MUNICIPI;2002;732;2;PROCURADORES;10
EN EL MUNICIPI;2002;2251;1;PROD. Y PRIM. TRANSFORMACION ALUMINIO;1
EN EL MUNICIPI;2002;153;1;PRODUCC. Y DISTRIB. VAPOR Y AGUA CALIENT;1
EN EL MUNICIPI;2002;1512;1;PRODUCCION ENERGIA TERMOELECTRICA;2
EN EL MUNICIPI;2002;9611;1;PRODUCCION PELICULAS CINEMATOGRAFICAS;3
EN EL MUNICIPI;2002;811;2;PROFESIONALES LIMPIEZA;7
EN EL MUNICIPI;2002;751;2;PROFESIONALES PUBLICIDAD, RELAC.PUBLICAS;12
EN EL MUNICIPI;2002;824;2;PROFESORES FORMACION PROFESIONAL;4
EN EL MUNICIPI;2002;763;2;PROGRAMADORES Y ANALISTAS INFORMATICA;21
EN EL MUNICIPI;2002;8332;1;PROMOCION INMOBILIARIA DE EDIFICACIONES;187
EN EL MUNICIPI;2002;8331;1;PROMOCION INMOBILIARIA DE TERRENOS;14
EN EL MUNICIPI;2002;837;2;PROTESICOS E HIGIENISTAS DENTALES;3
EN EL MUNICIPI;2002;6475;1;PTOS.ALIMENTICIOS Y BEB. MAQUINAS;17
EN EL MUNICIPI;2002;623;1;RECUPERACION Y COM. RESIDUOS SIN ESTABL.;7
EN EL MUNICIPI;2002;6911;1;REPARACION ART. ELECTRODOMESTICOS;39
EN EL MUNICIPI;2002;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;205
EN EL MUNICIPI;2002;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;74
EN EL MUNICIPI;2002;6919;1;REPARACION OTROS BIENES CONSUMO NCOP;55
EN EL MUNICIPI;2002;372;1;REPARACION Y MANTENIMIENTO DE BUQUES;2
EN EL MUNICIPI;2002;862;2;RESTAURADORES OBRAS DE ARTE;1
EN EL MUNICIPI;2002;6714;1;RESTAURANTES DE DOS TENEDORES;24
EN EL MUNICIPI;2002;6713;1;RESTAURANTES DE TRES TENEDORES;1
EN EL MUNICIPI;2002;6715;1;RESTAURANTES DE UN TENEDOR;60
EN EL MUNICIPI;2002;5051;1;REVESTIMIENTOS EXTERIORES E INTERIORES;52
EN EL MUNICIPI;2002;4131;1;SACRIFICIO Y DESPIECE DE GANADO;4
EN EL MUNICIPI;2002;9691;1;SALAS DE BAILE Y DISCOTECAS;8
EN EL MUNICIPI;2002;4133;1;SALAS DESPIECE AUTONOMAS;1
EN EL MUNICIPI;2002;9722;1;SALONES E INSTITUTOS DE BELLEZA;49
EN EL MUNICIPI;2002;9696;1;SALONES RECREATIVOS Y DE JUEGO;4
EN EL MUNICIPI;2002;9733;1;SERV. COPIAS DOCUMENTOS MAQ.FOTOCOPIA;27
EN EL MUNICIPI;2002;8494;1;SERV. CUSTODIA, SEGURIDAD Y PROTECCION;1
EN EL MUNICIPI;2002;8497;1;SERV. GESTION ADMINISTRATIVA;16
EN EL MUNICIPI;2002;9211;1;SERV. LIMPIEZA VIARIA Y JARDINES;4
EN EL MUNICIPI;2002;8492;1;SERV. MECANOGRAFICOS, TAQUIGRAFICOS, ETC;4
EN EL MUNICIPI;2002;9892;1;SERV. ORGANIZ. CONGRESOS,ASAMBLEAS, ...;3
EN EL MUNICIPI;2002;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;249
EN EL MUNICIPI;2002;9791;1;SERV. POMPAS FUNEBRES;2
EN EL MUNICIPI;2002;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;74
EN EL MUNICIPI;2002;9217;1;SERV. PROTECCION CONTRA INCENDIOS;2
EN EL MUNICIPI;2002;9212;1;SERV. RECOGIDA DE BASURAS Y DESECHOS;9
EN EL MUNICIPI;2002;8322;1;SERV. TASACION Y TARIFICACION SEGUROS;1
EN EL MUNICIPI;2002;8432;1;SERV. TEC. DE ARQUITECTURA;4
EN EL MUNICIPI;2002;8433;1;SERV. TEC. PROSPECCIONES Y GEOLOGIA;1
EN EL MUNICIPI;2002;8435;1;SERV. TECNICOS DE DELINEACION;4
EN EL MUNICIPI;2002;8434;1;SERV. TECNICOS DE TOPOGRAFIA;2
EN EL MUNICIPI;2002;8493;1;SERV. TRADUCCION Y SIMILARES;1
EN EL MUNICIPI;2002;9214;1;SERV.ALCANTARILLADO, EVACUACION AGUAS;2
EN EL MUNICIPI;2002;8496;1;SERV.COLOCACION Y SUMINISTRO DE PERSONAL;9
EN EL MUNICIPI;2002;911;1;SERVICIOS AGRICOLAS Y GANADEROS;6
EN EL MUNICIPI;2002;7516;1;SERVICIOS DE CARGA Y DESCARGA MERCANCIAS;1
EN EL MUNICIPI;2002;975;1;SERVICIOS DE ENMARCACION;1
EN EL MUNICIPI;2002;922;1;SERVICIOS DE LIMPIEZA;50
EN EL MUNICIPI;2002;9641;1;SERVICIOS DE RADIODIFUSION;1
EN EL MUNICIPI;2002;9642;1;SERVICIOS DE TELEVISION;1
EN EL MUNICIPI;2002;842;1;SERVICIOS FINANCIEROS Y CONTABLES;53
EN EL MUNICIPI;2002;9731;1;SERVICIOS FOTOGRAFICOS;37
EN EL MUNICIPI;2002;841;1;SERVICIOS JURIDICOS;12
EN EL MUNICIPI;2002;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;28
EN EL MUNICIPI;2002;8495;1;SERVICIOS RECAD.,REPARTO Y MANIP. CORRES;18
EN EL MUNICIPI;2002;8431;1;SERVICIOS TECNICOS DE INGENIERIA;15
EN EL MUNICIPI;2002;761;1;SERVICIOS TELEFONICOS;1
EN EL MUNICIPI;2002;221;1;SIDERURGIA INTEGRAL;3
EN EL MUNICIPI;2002;5052;1;SOLADOS Y PAVIMENTOS;31
EN EL MUNICIPI;2002;5053;1;SOLADOS Y PAVIMENTOS DE MADERA;17
EN EL MUNICIPI;2002;3191;1;TALLERES DE MECANICA EN GENERAL;78
EN EL MUNICIPI;2002;3199;1;TALLERES MECANICOS NCOP;10
EN EL MUNICIPI;2002;322;2;TECNICOS EN ARTES GRAFICAS;5
EN EL MUNICIPI;2002;4323;1;TEJIDO DE LANA;1
