CODI_DIVISIO_TERRITORIAL;ANY;EPIGRAF;SECCIO;DESCRIPCIO_EPIGRAF;TOTAL
EN EL MUNICIPI;2002;9711;1;TINTE,LIMP. SECO, LAVADO Y PLANCHADO;37
EN EL MUNICIPI;2002;9822;1;TOMBOLAS Y RIFAS AUTOR. SIN ESTABLECIM.;1
EN EL MUNICIPI;2002;3163;1;TORNILLERIA Y ART. DERIVADOS ALAMBRE;13
EN EL MUNICIPI;2002;774;2;TRADUCTORES E INTERPRETES;17
EN EL MUNICIPI;2002;313;1;TRATAMIENTO Y RECUBRIMIENTO DE METALES;35
EN EL MUNICIPI;2002;224;1;TREFILADO,ESTIRADO Y LAMINADO DE ACERO;2
EN EL MUNICIPI;2002;722;1;TTE. MERCANCIAS POR CARRETERA;176
EN EL MUNICIPI;2002;7211;1;TTE. URBANO COLECTIVO;3
EN EL MUNICIPI;2002;013;2;VETERINARIOS;9
EN EL MUNICIPI;2002;5057;1;YESO, ESCAYOLA Y DECORACION;15
EN EL MUNICIPI;2002;9713;1;ZURCIDO Y REPARACION DE ROPAS;5
S-01001;2002;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-01001;2002;224;2;DIBUJANTES TECNICOS;1
S-01001;2002;4762;1;EDICION DE PERIODICOS Y REVISTAS;1
S-01001;2002;9672;1;ESCUELAS Y SERV. PERFECC. DEL DEPORTE;1
S-01001;2002;354;1;FAB.COMPONENTES ELECTRONICOS Y CIRCUITOS;1
S-01001;2002;3241;1;MAQUINAS IND. ALIMENT.,BEBIDAS Y TAB.;1
S-01001;2002;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-01002;2002;731;2;ABOGADOS;2
S-01002;2002;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-01002;2002;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-01002;2002;6513;1;COM.MEN.LENCERIA Y CORSETERIA;1
S-01002;2002;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-01002;2002;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;2
S-01002;2002;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-01002;2002;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-01002;2002;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;2
S-01002;2002;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-01002;2002;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-01002;2002;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-01002;2002;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;1
S-01002;2002;4239;1;ELAB. OTROS PTOS. ALIMENTICIOS NCOP;1
S-01002;2002;9313;1;ENSEùANZA BACHILLERATO, F.P., Y C.O.U.;1
S-01002;2002;9321;1;ENSEùANZA FORMACION PROF. NO SUPERIOR;1
S-01002;2002;9611;1;PRODUCCION PELICULAS CINEMATOGRAFICAS;1
S-01002;2002;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-01002;2002;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-01002;2002;975;1;SERVICIOS DE ENMARCACION;1
S-01002;2002;9711;1;TINTE,LIMP. SECO, LAVADO Y PLANCHADO;1
S-01003;2002;731;2;ABOGADOS;1
S-01003;2002;9794;1;ADIESTRAMIENTO Y CUIDADOS DE ANIMALES;1
S-01003;2002;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;1
S-01003;2002;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;2
S-01003;2002;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;1
S-01003;2002;6513;1;COM.MEN.LENCERIA Y CORSETERIA;1
S-01003;2002;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);2
S-01003;2002;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;5
S-01003;2002;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;2
S-01003;2002;776;2;DRES.LICENC.POLITICAS,SOCIALES,LETRAS;1
S-01003;2002;999;1;OTROS SERVICIOS N.C.O.P.;1
S-01003;2002;861;2;PINTORES,ESCULTORES,CERAMISTAS,ARTESANOS;1
S-01003;2002;6714;1;RESTAURANTES DE DOS TENEDORES;1
S-01003;2002;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;1
S-01004;2002;731;2;ABOGADOS;2
S-01004;2002;8321;1;AGENCIAS DE SEGUROS Y CORREDURIAS;1
S-01004;2002;712;2;AGENTES Y CORREDORES DE SEGUROS;2
S-01004;2002;859;1;ALQUILER OTROS BIENES MUEBLES NCOP;1
S-01004;2002;411;2;ARQUITECTOS;1
S-01004;2002;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;1
S-01004;2002;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;3
S-01004;2002;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;3
S-01004;2002;6513;1;COM.MEN.LENCERIA Y CORSETERIA;2
S-01004;2002;6514;1;COM.MEN.MERCERIA Y PAQUETERIA;1
S-01004;2002;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);1
S-01004;2002;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;2
S-01004;2002;6431;1;COM.MEN.PESCADOS;1
S-01004;2002;6524;1;COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS;1
S-01004;2002;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;6
S-01004;2002;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-01004;2002;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-01004;2002;6523;1;COM.MEN.PTOS.PERFUMERIA Y COSMETICA;3
S-01004;2002;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;1
S-01004;2002;833;2;ESTOMATOLOGOS;1
S-01004;2002;4733;1;FAB. ART. OFICINA, ESCRITORIO, EN PAPEL;1
S-01004;2002;682;1;HOSPEDAJE EN HOSTALES Y PENSIONES;1
S-01004;2002;9339;1;OTROS ACTIV. ENSEùANZA;1
S-01004;2002;6732;1;OTROS CAFES Y BARES;2
S-01004;2002;799;2;OTROS PROF. ACTIV. FINANC. JURID. SEGUR.;1
S-01004;2002;599;2;OTROS PROF. RELAC. COMERCIO Y HOSTELERIA;1
S-01004;2002;861;2;PINTORES,ESCULTORES,CERAMISTAS,ARTESANOS;1
S-01004;2002;6715;1;RESTAURANTES DE UN TENEDOR;1
S-01004;2002;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-01004;2002;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-01004;2002;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;1
S-01004;2002;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-01005;2002;6175;1;COM.MAY. MAQUINARIA PARA MADERA Y METAL;1
S-01005;2002;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;1
S-01005;2002;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-01005;2002;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-01005;2002;776;2;DRES.LICENC.POLITICAS,SOCIALES,LETRAS;1
S-01005;2002;831;2;MEDICOS MEDICINA GENERAL;1
S-01005;2002;6732;1;OTROS CAFES Y BARES;1
S-01005;2002;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-01007;2002;731;2;ABOGADOS;1
S-01007;2002;421;2;ARQUITECTOS TECNICOS Y APAREJADORES;1
S-01007;2002;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-01007;2002;6135;1;COM.MAY.CAMISERIA,LENCERIA,MERCERIA,...;1
S-01007;2002;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;1
S-01007;2002;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-01007;2002;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-01007;2002;733;2;NOTARIOS;1
S-01007;2002;999;1;OTROS SERVICIOS N.C.O.P.;1
S-01007;2002;6919;1;REPARACION OTROS BIENES CONSUMO NCOP;1
S-01007;2002;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-01008;2002;421;2;ARQUITECTOS TECNICOS Y APAREJADORES;1
S-01008;2002;6127;1;COM.MAY. VINOS Y VINAGRES DEL PAIS;2
S-01008;2002;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;2
S-01008;2002;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-01008;2002;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;1
S-01008;2002;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;1
S-01008;2002;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-01008;2002;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);1
S-01008;2002;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-01008;2002;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-01008;2002;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-01008;2002;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;1
S-01008;2002;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-01008;2002;5043;1;INSTALACIONES FRIO Y CALOR;1
S-01008;2002;4911;1;JOYERIA;2
S-01008;2002;999;1;OTROS SERVICIOS N.C.O.P.;1
S-01008;2002;975;1;SERVICIOS DE ENMARCACION;1
S-02001;2002;731;2;ABOGADOS;1
S-02001;2002;841;2;ACUPUNTORES, NATUROPATAS Y OTROS;1
S-02001;2002;8321;1;AGENCIAS DE SEGUROS Y CORREDURIAS;1
S-02001;2002;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;1
S-02001;2002;6152;1;COM.MAY. DE MUEBLES;1
S-02001;2002;6139;1;COM.MAY.ACCESORIOS VESTIDO NCOP;2
S-02001;2002;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;1
S-02001;2002;6599;1;COM.MEN.OTROS PTOS. NCOP;1
S-02001;2002;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-02001;2002;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-02001;2002;6541;1;COM.MEN.VEHICULOS TERRESTRES;1
S-02001;2002;330;1;CONS.MAQ.DE OFICINA Y ORDENADORES;1
S-02001;2002;3167;1;FAB. RECIPIENTES Y ENVASES METALICOS;1
S-02001;2002;3169;1;OTROS ART. ACABADOS EN METALES NCOP;1
S-02001;2002;6732;1;OTROS CAFES Y BARES;2
S-02001;2002;6779;1;OTROS SERV. ALIMENTACION - RESTAURACION;1
S-02001;2002;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;3
S-02001;2002;861;2;PINTORES,ESCULTORES,CERAMISTAS,ARTESANOS;1
S-02001;2002;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;2
S-02001;2002;9892;1;SERV. ORGANIZ. CONGRESOS,ASAMBLEAS, ...;1
S-02001;2002;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;2
S-02001;2002;313;1;TRATAMIENTO Y RECUBRIMIENTO DE METALES;1
S-02002;2002;712;2;AGENTES Y CORREDORES DE SEGUROS;1
S-02002;2002;952;1;ASIST. Y SERV. DISMINUIDOS NO RESIDENC.;1
S-02002;2002;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-02002;2002;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-02002;2002;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-02002;2002;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-02002;2002;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;1
S-02002;2002;6732;1;OTROS CAFES Y BARES;4
S-02002;2002;6779;1;OTROS SERV. ALIMENTACION - RESTAURACION;1
S-02002;2002;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-02002;2002;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;1
S-02003;2002;9672;1;ESCUELAS Y SERV. PERFECC. DEL DEPORTE;1
S-02004;2002;731;2;ABOGADOS;2
S-02004;2002;756;1;ACTIV. AUXILIARES Y COMPLEMENTARIAS TTE.;1
S-02004;2002;8321;1;AGENCIAS DE SEGUROS Y CORREDURIAS;2
S-02004;2002;721;2;AGENTES COLEGIADOS PROPIEDAD IND.E INMOB;1
S-02004;2002;822;1;ASEGURADORAS DE ENFERMEDAD Y RIESGOS;1
S-02004;2002;952;1;ASIST. Y SERV. DISMINUIDOS NO RESIDENC.;1
S-02004;2002;6731;1;BARES CATEGORIA ESPECIAL;1
S-02004;2002;812;1;CAJAS DE AHORRO;1
S-02004;2002;6154;1;COM.MAY.APAR.Y MAT. ELECTRONICO;1
S-02004;2002;6129;1;COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC;1
S-02004;2002;6121;1;COM.MAY.PTOS.ALIMENTIC.BEBIDAS Y TABACOS;1
S-02004;2002;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;1
S-02004;2002;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;2
S-02004;2002;6546;1;COM.MEN.CUBIERTAS,BANDAS Y CAMARAS AIRE;1
S-02004;2002;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-02004;2002;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;1
S-02004;2002;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);2
S-02004;2002;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-02004;2002;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;2
S-02004;2002;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;3
S-02004;2002;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-02004;2002;6535;1;COM.MEN.PUERTAS,VENTANAS Y PERSIANAS;1
S-02004;2002;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-02004;2002;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-02004;2002;6541;1;COM.MEN.VEHICULOS TERRESTRES;3
S-02004;2002;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;3
S-02004;2002;776;2;DRES.LICENC.POLITICAS,SOCIALES,LETRAS;2
S-02004;2002;833;2;ESTOMATOLOGOS;1
S-02004;2002;871;2;EXPENDEDORES OFICIALES LOTERIAS;1
S-02004;2002;6521;1;FARMACIAS;1
S-02004;2002;726;2;GRADUADOS SOCIALES;1
S-02004;2002;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;1
S-02004;2002;4312;1;HILADO Y RETORCIDO DEL ALGODON;1
S-02004;2002;839;2;MASAJISTAS, DIETISTAS, Y AUX.ENFERMERIA;1
S-02004;2002;831;2;MEDICOS MEDICINA GENERAL;2
S-02004;2002;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-02004;2002;6732;1;OTROS CAFES Y BARES;3
S-02004;2002;799;2;OTROS PROF. ACTIV. FINANC. JURID. SEGUR.;1
S-02004;2002;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-02004;2002;732;2;PROCURADORES;1
S-02004;2002;6911;1;REPARACION ART. ELECTRODOMESTICOS;1
S-02004;2002;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;2
S-02004;2002;8494;1;SERV. CUSTODIA, SEGURIDAD Y PROTECCION;1
S-02004;2002;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-02004;2002;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;1
S-02004;2002;8496;1;SERV.COLOCACION Y SUMINISTRO DE PERSONAL;2
S-02004;2002;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-02004;2002;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;4
S-02004;2002;8495;1;SERVICIOS RECAD.,REPARTO Y MANIP. CORRES;1
S-02005;2002;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-02005;2002;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-02005;2002;9812;1;JARDINES DE RECREO;1
S-02005;2002;3169;1;OTROS ART. ACABADOS EN METALES NCOP;1
S-02005;2002;6732;1;OTROS CAFES Y BARES;1
S-02005;2002;599;2;OTROS PROF. RELAC. COMERCIO Y HOSTELERIA;1
S-02005;2002;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-02005;2002;774;2;TRADUCTORES E INTERPRETES;1
S-02008;2002;6197;1;COM.MAY.INSTRUM.PRECISION Y MEDIDA;1
S-02008;2002;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-02008;2002;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-02008;2002;4391;1;CORDELERIA;1
S-02009;2002;436;1;ACABADO DE TEXTILES;1
S-02009;2002;836;2;AYUD. TECN. SANITARIOS Y FISIOTERAPEUTAS;1
S-02009;2002;812;1;CAJAS DE AHORRO;1
S-02009;2002;6424;1;COM.MEN.CARNICERIAS;1
S-02009;2002;641;1;COM.MEN.FRUTAS,VERDURAS;2
S-02009;2002;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-02009;2002;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;2
S-02009;2002;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-02009;2002;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-02009;2002;330;1;CONS.MAQ.DE OFICINA Y ORDENADORES;1
S-02009;2002;832;2;MEDICOS ESPECIALISTAS;1
S-02009;2002;6732;1;OTROS CAFES Y BARES;3
S-02009;2002;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;2
S-02010;2002;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-02010;2002;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;1
S-02010;2002;6174;1;COM.MAY. MATERIALES CONSTRUCCION;1
S-02010;2002;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-02010;2002;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-02010;2002;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-02010;2002;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;2
S-02010;2002;3141;1;FAB. ART. CARPINTERIA METALICA;2
S-02010;2002;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;2
S-02010;2002;2474;1;FAB. VAJILLAS Y ARTICULOS PARA EL HOGAR;1
S-02010;2002;4192;1;INDUST. BOLLERIA Y PASTELERIA;1
S-02010;2002;4191;1;INDUSTRIA DEL PAN Y BOLLERIA;1
S-02010;2002;887;2;MAQUILLADORES Y ESTETICISTAS;1
S-02010;2002;6732;1;OTROS CAFES Y BARES;3
S-02010;2002;5051;1;REVESTIMIENTOS EXTERIORES E INTERIORES;1
S-02010;2002;3191;1;TALLERES DE MECANICA EN GENERAL;1
S-02011;2002;8321;1;AGENCIAS DE SEGUROS Y CORREDURIAS;1
S-02011;2002;8562;1;ALQUILER DE PELICULAS DE VIDEO;1
S-02011;2002;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;1
S-02011;2002;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;1
S-02011;2002;6542;1;COM.MEN.ACCESORIOS Y RECAMBIOS VEHICULOS;1
S-02011;2002;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;2
S-02011;2002;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-02011;2002;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;2
S-02011;2002;6431;1;COM.MEN.PESCADOS;1
S-02011;2002;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;2
S-02011;2002;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-02011;2002;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-02011;2002;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;2
S-02011;2002;6541;1;COM.MEN.VEHICULOS TERRESTRES;1
S-02011;2002;9331;1;ENSEù. CONDUCCION VEHICULOS;1
S-02011;2002;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-02011;2002;6732;1;OTROS CAFES Y BARES;6
S-02011;2002;8329;1;OTROS SERV. AUXILIARES DE SEGUROS;1
S-02011;2002;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-02011;2002;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;1
S-02011;2002;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-02011;2002;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;1
S-02011;2002;842;1;SERVICIOS FINANCIEROS Y CONTABLES;2
S-02012;2002;4192;1;INDUST. BOLLERIA Y PASTELERIA;1
S-02012;2002;8329;1;OTROS SERV. AUXILIARES DE SEGUROS;1
S-02013;2002;6174;1;COM.MAY. MATERIALES CONSTRUCCION;1
S-02013;2002;6128;1;COM.MAY. PESCADOS;1
S-02013;2002;6539;1;COM.MEN.ART.HOGAR NCOP;1
S-02013;2002;6446;1;COM.MEN.MASAS FRITAS;1
S-02013;2002;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;1
S-02013;2002;6514;1;COM.MEN.MERCERIA Y PAQUETERIA;1
S-02013;2002;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-02013;2002;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-02013;2002;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-02013;2002;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-02013;2002;833;2;ESTOMATOLOGOS;1
S-02013;2002;3141;1;FAB. ART. CARPINTERIA METALICA;2
S-02013;2002;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;1
